user_id,start_date,pay_component,paycomponentvalue,currency_code,frequency,seq_number
1127,2019-03-30,Transport Allowance,71.82,EUR,Monthly,2
1127,2019-03-30,Car Allowance,350.0,EUR,Monthly,3
1127,2019-03-30,Housing Allowance,364.02,EUR,Monthly,4
1127,2022-03-20,Base Salary,9029.9,EUR,Monthly,1
1127,2022-03-20,Transport Allowance,71.82,EUR,Monthly,2
1127,2022-03-20,Car Allowance,350.0,EUR,Monthly,3
1127,2022-03-20,Housing Allowance,204.95,EUR,Monthly,4
1127,2025-12-26,Base Salary,9357.56,EUR,Monthly,1
1127,2025-12-26,Transport Allowance,71.82,EUR,Monthly,2
1127,2025-12-26,Car Allowance,350.0,EUR,Monthly,3
1127,2025-12-26,Housing Allowance,366.87,EUR,Monthly,4
1128,2022-07-26,Base Salary,16789.27,EUR,Monthly,1
1128,2022-07-26,Transport Allowance,67.36,EUR,Monthly,2
1128,2022-07-26,Housing Allowance,246.17,EUR,Monthly,3
1128,2025-12-12,Base Salary,16789.27,EUR,Monthly,1
1128,2025-12-12,Transport Allowance,67.36,EUR,Monthly,2
1128,2025-12-12,Car Allowance,800.0,EUR,Monthly,3
1128,2025-12-12,Housing Allowance,244.12,EUR,Monthly,4
1129,2013-03-31,Base Salary,2793.9,EUR,Monthly,1
1129,2013-03-31,Transport Allowance,55.03,EUR,Monthly,2
1129,2019-03-23,Base Salary,5391.64,EUR,Monthly,1
1129,2019-03-23,Transport Allowance,55.03,EUR,Monthly,2
1129,2022-04-20,Base Salary,6266.17,EUR,Monthly,1
1129,2022-04-20,Transport Allowance,55.03,EUR,Monthly,2
1129,2025-03-27,Base Salary,6378.0,EUR,Monthly,1
1129,2025-03-27,Transport Allowance,55.03,EUR,Monthly,2
1130,2020-08-09,Base Salary,2844.04,EUR,Monthly,1
1130,2020-08-09,Transport Allowance,63.63,EUR,Monthly,2
1130,2023-07-20,Base Salary,4544.57,EUR,Monthly,1
1130,2023-07-20,Transport Allowance,63.63,EUR,Monthly,2
1130,2025-09-13,Base Salary,4544.57,EUR,Monthly,1
1130,2025-09-13,Transport Allowance,63.63,EUR,Monthly,2
1131,2017-12-08,Base Salary,4466.72,EUR,Monthly,1
1131,2017-12-08,Transport Allowance,72.05,EUR,Monthly,2
1131,2020-11-18,Base Salary,5576.0,EUR,Monthly,1
1131,2020-11-18,Transport Allowance,72.05,EUR,Monthly,2
1131,2020-11-18,Car Allowance,450.0,EUR,Monthly,3
1131,2020-11-18,Housing Allowance,347.65,EUR,Monthly,4
1131,2025-02-17,Base Salary,7509.58,EUR,Monthly,1
1131,2025-02-17,Transport Allowance,72.05,EUR,Monthly,2
1131,2025-02-17,Car Allowance,450.0,EUR,Monthly,3
1131,2025-02-17,Housing Allowance,259.98,EUR,Monthly,4
1132,2018-04-15,Base Salary,3387.7,EUR,Monthly,1
1132,2018-04-15,Transport Allowance,50.51,EUR,Monthly,2
1132,2025-12-13,Base Salary,6377.96,EUR,Monthly,1
1132,2025-12-13,Transport Allowance,50.51,EUR,Monthly,2
1133,2019-06-15,Base Salary,8023.94,EUR,Monthly,1
1133,2019-06-15,Transport Allowance,49.01,EUR,Monthly,2
1133,2022-05-26,Base Salary,9889.28,EUR,Monthly,1
1133,2022-05-26,Transport Allowance,49.01,EUR,Monthly,2
1133,2022-05-26,Housing Allowance,410.83,EUR,Monthly,3
1133,2025-05-31,Base Salary,12269.63,EUR,Monthly,1
1133,2025-05-31,Transport Allowance,49.01,EUR,Monthly,2
1133,2025-05-31,Housing Allowance,323.12,EUR,Monthly,3
1133,2025-08-22,Base Salary,12269.63,EUR,Monthly,1
1133,2025-08-22,Transport Allowance,49.01,EUR,Monthly,2
1133,2025-08-22,Housing Allowance,222.52,EUR,Monthly,3
1134,2025-09-24,Base Salary,4240.4,EUR,Monthly,1
1134,2025-09-24,Transport Allowance,63.99,EUR,Monthly,2
1135,2012-02-18,Base Salary,4255.0,EUR,Monthly,1
1135,2012-02-18,Transport Allowance,64.23,EUR,Monthly,2
1135,2015-01-22,Base Salary,5267.94,EUR,Monthly,1
1135,2015-01-22,Transport Allowance,64.23,EUR,Monthly,2
1135,2015-01-22,Housing Allowance,259.63,EUR,Monthly,3
1135,2025-05-08,Base Salary,6496.37,EUR,Monthly,1
1135,2025-05-08,Transport Allowance,64.23,EUR,Monthly,2
1135,2025-05-08,Housing Allowance,407.52,EUR,Monthly,3
1136,2017-02-03,Base Salary,4150.1,EUR,Monthly,1
1136,2017-02-03,Transport Allowance,73.14,EUR,Monthly,2
1136,2023-03-01,Base Salary,8157.13,EUR,Monthly,1
1136,2023-03-01,Transport Allowance,73.14,EUR,Monthly,2
1136,2023-03-01,Housing Allowance,326.3,EUR,Monthly,3
1136,2025-05-04,Base Salary,11002.41,EUR,Monthly,1
1136,2025-05-04,Transport Allowance,73.14,EUR,Monthly,2
1136,2025-05-04,Housing Allowance,237.68,EUR,Monthly,3
1137,2014-04-14,Base Salary,4495.75,EUR,Monthly,1
1137,2014-04-14,Transport Allowance,55.9,EUR,Monthly,2
1137,2017-04-14,Base Salary,6216.01,EUR,Monthly,1
1137,2017-04-14,Transport Allowance,55.9,EUR,Monthly,2
1137,2020-05-07,Base Salary,7649.18,EUR,Monthly,1
1137,2020-05-07,Transport Allowance,55.9,EUR,Monthly,2
1137,2025-06-05,Base Salary,7871.96,EUR,Monthly,1
1137,2025-06-05,Transport Allowance,55.9,EUR,Monthly,2
1138,2013-10-27,Base Salary,5259.09,EUR,Monthly,1
1138,2013-10-27,Transport Allowance,76.23,EUR,Monthly,2
1138,2013-10-27,Housing Allowance,318.93,EUR,Monthly,3
1138,2025-03-26,Base Salary,6269.33,EUR,Monthly,1
1138,2025-03-26,Transport Allowance,76.23,EUR,Monthly,2
1138,2025-03-26,Housing Allowance,211.16,EUR,Monthly,3
1139,2016-08-19,Base Salary,3005.68,EUR,Monthly,1
1139,2016-08-19,Transport Allowance,46.01,EUR,Monthly,2
1139,2019-09-01,Base Salary,4059.94,EUR,Monthly,1
1139,2019-09-01,Transport Allowance,46.01,EUR,Monthly,2
1139,2022-08-26,Base Salary,4954.73,EUR,Monthly,1
1139,2022-08-26,Transport Allowance,46.01,EUR,Monthly,2
1139,2022-08-26,Housing Allowance,398.72,EUR,Monthly,3
1139,2025-07-28,Base Salary,6555.04,EUR,Monthly,1
1139,2025-07-28,Transport Allowance,46.01,EUR,Monthly,2
1139,2025-07-28,Housing Allowance,211.1,EUR,Monthly,3
1139,2026-01-29,Base Salary,6555.04,EUR,Monthly,1
1139,2026-01-29,Transport Allowance,46.01,EUR,Monthly,2
1139,2026-01-29,Housing Allowance,284.39,EUR,Monthly,3
1140,2015-08-01,Base Salary,5225.4,EUR,Monthly,1
1140,2015-08-01,Transport Allowance,48.01,EUR,Monthly,2
1140,2018-07-28,Base Salary,7067.43,EUR,Monthly,1
1140,2018-07-28,Transport Allowance,48.01,EUR,Monthly,2
1140,2021-07-13,Base Salary,9383.82,EUR,Monthly,1
1140,2021-07-13,Transport Allowance,48.01,EUR,Monthly,2
1140,2025-05-14,Base Salary,9383.82,EUR,Monthly,1
1140,2025-05-14,Transport Allowance,48.01,EUR,Monthly,2
1141,2023-09-11,Base Salary,3065.2,EUR,Monthly,1
1141,2023-09-11,Transport Allowance,58.72,EUR,Monthly,2
1141,2026-01-16,Base Salary,3065.2,EUR,Monthly,1
1141,2026-01-16,Transport Allowance,58.72,EUR,Monthly,2
1142,2020-04-23,Base Salary,15734.75,EUR,Monthly,1
1142,2020-04-23,Transport Allowance,69.66,EUR,Monthly,2
1142,2020-04-23,Housing Allowance,396.08,EUR,Monthly,3
1142,2025-09-30,Base Salary,15734.75,EUR,Monthly,1
1142,2025-09-30,Transport Allowance,69.66,EUR,Monthly,2
1142,2025-09-30,Car Allowance,800.0,EUR,Monthly,3
1142,2025-09-30,Housing Allowance,338.48,EUR,Monthly,4
1143,2013-07-27,Base Salary,4408.45,EUR,Monthly,1
1143,2013-07-27,Transport Allowance,69.15,EUR,Monthly,2
1143,2016-08-04,Base Salary,5707.17,EUR,Monthly,1
1143,2016-08-04,Transport Allowance,69.15,EUR,Monthly,2
1143,2016-08-04,Housing Allowance,298.08,EUR,Monthly,3
1143,2019-08-26,Base Salary,7273.21,EUR,Monthly,1
1143,2019-08-26,Transport Allowance,69.15,EUR,Monthly,2
1143,2019-08-26,Housing Allowance,278.24,EUR,Monthly,3
1143,2025-02-16,Base Salary,7950.56,EUR,Monthly,1
1143,2025-02-16,Transport Allowance,69.15,EUR,Monthly,2
1143,2025-02-16,Housing Allowance,273.11,EUR,Monthly,3
1144,2016-09-15,Base Salary,4209.91,EUR,Monthly,1
1144,2016-09-15,Transport Allowance,51.94,EUR,Monthly,2
1144,2019-08-18,Base Salary,6065.21,EUR,Monthly,1
1144,2019-08-18,Transport Allowance,51.94,EUR,Monthly,2
1144,2022-10-15,Base Salary,7561.95,EUR,Monthly,1
1144,2022-10-15,Transport Allowance,51.94,EUR,Monthly,2
1144,2025-03-09,Base Salary,9582.33,EUR,Monthly,1
1144,2025-03-09,Transport Allowance,51.94,EUR,Monthly,2
1145,2017-09-03,Base Salary,7543.04,EUR,Monthly,1
1145,2017-09-03,Transport Allowance,71.54,EUR,Monthly,2
1145,2026-02-03,Base Salary,10784.28,EUR,Monthly,1
1145,2026-02-03,Transport Allowance,71.54,EUR,Monthly,2
1146,2016-06-15,Base Salary,4583.36,EUR,Monthly,1
1146,2016-06-15,Transport Allowance,73.33,EUR,Monthly,2
1146,2019-05-24,Base Salary,6035.15,EUR,Monthly,1
1146,2019-05-24,Transport Allowance,73.33,EUR,Monthly,2
1146,2025-03-06,Base Salary,8076.12,EUR,Monthly,1
1146,2025-03-06,Transport Allowance,73.33,EUR,Monthly,2
1147,2019-07-08,Base Salary,4329.42,EUR,Monthly,1
1147,2019-07-08,Transport Allowance,47.75,EUR,Monthly,2
1147,2022-07-12,Base Salary,5315.84,EUR,Monthly,1
1147,2022-07-12,Transport Allowance,47.75,EUR,Monthly,2
1147,2022-07-12,Housing Allowance,403.01,EUR,Monthly,3
1147,2025-07-23,Base Salary,6616.01,EUR,Monthly,1
1147,2025-07-23,Transport Allowance,47.75,EUR,Monthly,2
1147,2025-07-23,Housing Allowance,368.17,EUR,Monthly,3
1147,2025-09-14,Base Salary,6616.01,EUR,Monthly,1
1147,2025-09-14,Transport Allowance,47.75,EUR,Monthly,2
1147,2025-09-14,Housing Allowance,324.91,EUR,Monthly,3
1148,2012-03-01,Base Salary,3324.56,EUR,Monthly,1
1148,2012-03-01,Transport Allowance,48.25,EUR,Monthly,2
1148,2015-03-12,Base Salary,4641.91,EUR,Monthly,1
1148,2015-03-12,Transport Allowance,48.25,EUR,Monthly,2
1148,2021-02-05,Base Salary,6839.59,EUR,Monthly,1
1148,2021-02-05,Transport Allowance,48.25,EUR,Monthly,2
1148,2021-02-05,Housing Allowance,376.52,EUR,Monthly,3
1148,2025-03-12,Base Salary,7000.18,EUR,Monthly,1
1148,2025-03-12,Transport Allowance,48.25,EUR,Monthly,2
1148,2025-03-12,Housing Allowance,353.69,EUR,Monthly,3
1149,2023-10-03,Base Salary,2792.87,EUR,Monthly,1
1149,2023-10-03,Transport Allowance,48.4,EUR,Monthly,2
1149,2025-07-25,Base Salary,3183.05,EUR,Monthly,1
1149,2025-07-25,Transport Allowance,48.4,EUR,Monthly,2
1150,2012-08-11,Base Salary,2816.09,EUR,Monthly,1
1150,2012-08-11,Transport Allowance,55.86,EUR,Monthly,2
1150,2015-07-29,Base Salary,4090.05,EUR,Monthly,1
1150,2015-07-29,Transport Allowance,55.86,EUR,Monthly,2
1150,2018-07-25,Base Salary,5612.99,EUR,Monthly,1
1150,2018-07-25,Transport Allowance,55.86,EUR,Monthly,2
1150,2025-02-09,Base Salary,7360.08,EUR,Monthly,1
1150,2025-02-09,Transport Allowance,55.86,EUR,Monthly,2
1151,2021-05-26,Base Salary,5450.0,EUR,Monthly,1
1151,2021-05-26,Transport Allowance,67.55,EUR,Monthly,2
1151,2024-05-12,Base Salary,6552.55,EUR,Monthly,1
1151,2024-05-12,Transport Allowance,67.55,EUR,Monthly,2
1151,2024-05-12,Car Allowance,400.0,EUR,Monthly,3
1151,2024-05-12,Housing Allowance,368.63,EUR,Monthly,4
1151,2025-08-30,Base Salary,7076.47,EUR,Monthly,1
1151,2025-08-30,Transport Allowance,67.55,EUR,Monthly,2
1151,2025-08-30,Car Allowance,400.0,EUR,Monthly,3
1151,2025-08-30,Housing Allowance,303.52,EUR,Monthly,4
1152,2014-03-02,Base Salary,7137.4,EUR,Monthly,1
1152,2014-03-02,Transport Allowance,78.16,EUR,Monthly,2
1152,2025-06-04,Base Salary,7137.4,EUR,Monthly,1
1152,2025-06-04,Transport Allowance,78.16,EUR,Monthly,2
1153,2018-03-15,Base Salary,6800.31,EUR,Monthly,1
1153,2018-03-15,Transport Allowance,50.03,EUR,Monthly,2
1153,2025-04-08,Base Salary,7845.2,EUR,Monthly,1
1153,2025-04-08,Transport Allowance,50.03,EUR,Monthly,2
1154,2015-07-29,Base Salary,3036.06,EUR,Monthly,1
1154,2015-07-29,Transport Allowance,76.35,EUR,Monthly,2
1154,2024-07-31,Base Salary,6781.63,EUR,Monthly,1
1154,2024-07-31,Transport Allowance,76.35,EUR,Monthly,2
1154,2025-11-04,Base Salary,6781.63,EUR,Monthly,1
1154,2025-11-04,Transport Allowance,76.35,EUR,Monthly,2
1155,2023-05-07,Base Salary,6200.62,EUR,Monthly,1
1155,2023-05-07,Transport Allowance,54.03,EUR,Monthly,2
1155,2025-10-29,Base Salary,6205.03,EUR,Monthly,1
1155,2025-10-29,Transport Allowance,54.03,EUR,Monthly,2
1156,2025-04-09,Base Salary,5477.07,EUR,Monthly,1
1156,2025-04-09,Transport Allowance,57.72,EUR,Monthly,2
1156,2025-05-27,Base Salary,5706.37,EUR,Monthly,1
1156,2025-05-27,Transport Allowance,57.72,EUR,Monthly,2
1157,2022-07-23,Base Salary,8303.4,EUR,Monthly,1
1157,2022-07-23,Transport Allowance,51.42,EUR,Monthly,2
1157,2025-06-18,Base Salary,8303.4,EUR,Monthly,1
1157,2025-06-18,Transport Allowance,51.42,EUR,Monthly,2
1158,2014-10-06,Base Salary,3404.98,EUR,Monthly,1
1158,2014-10-06,Transport Allowance,77.1,EUR,Monthly,2
1158,2017-09-20,Base Salary,4672.7,EUR,Monthly,1
1158,2017-09-20,Transport Allowance,77.1,EUR,Monthly,2
1158,2020-10-22,Base Salary,6332.94,EUR,Monthly,1
1158,2020-10-22,Transport Allowance,77.1,EUR,Monthly,2
1158,2020-10-22,Housing Allowance,272.67,EUR,Monthly,3
1158,2026-01-18,Base Salary,7708.85,EUR,Monthly,1
1158,2026-01-18,Transport Allowance,77.1,EUR,Monthly,2
1158,2026-01-18,Housing Allowance,389.37,EUR,Monthly,3
1159,2012-06-03,Base Salary,5477.21,EUR,Monthly,1
1159,2012-06-03,Transport Allowance,56.37,EUR,Monthly,2
1159,2018-07-03,Base Salary,8440.56,EUR,Monthly,1
1159,2018-07-03,Transport Allowance,56.37,EUR,Monthly,2
1159,2025-05-12,Base Salary,9063.82,EUR,Monthly,1
1159,2025-05-12,Transport Allowance,56.37,EUR,Monthly,2
1160,2017-08-26,Base Salary,3152.66,EUR,Monthly,1
1160,2017-08-26,Transport Allowance,62.06,EUR,Monthly,2
1160,2020-09-19,Base Salary,4506.8,EUR,Monthly,1
1160,2020-09-19,Transport Allowance,62.06,EUR,Monthly,2
1160,2025-06-02,Base Salary,6343.75,EUR,Monthly,1
1160,2025-06-02,Transport Allowance,62.06,EUR,Monthly,2
1161,2024-07-03,Base Salary,5450.49,EUR,Monthly,1
1161,2024-07-03,Transport Allowance,47.29,EUR,Monthly,2
1161,2024-07-03,Housing Allowance,224.84,EUR,Monthly,3
1161,2025-07-21,Base Salary,5563.89,EUR,Monthly,1
1161,2025-07-21,Transport Allowance,47.29,EUR,Monthly,2
1161,2025-07-21,Housing Allowance,305.3,EUR,Monthly,3
1162,2014-09-16,Base Salary,4168.94,EUR,Monthly,1
1162,2014-09-16,Transport Allowance,74.6,EUR,Monthly,2
1162,2017-08-27,Base Salary,6170.81,EUR,Monthly,1
1162,2017-08-27,Transport Allowance,74.6,EUR,Monthly,2
1162,2020-09-27,Base Salary,7522.75,EUR,Monthly,1
1162,2020-09-27,Transport Allowance,74.6,EUR,Monthly,2
1162,2020-09-27,Housing Allowance,262.1,EUR,Monthly,3
1162,2023-09-03,Base Salary,9535.34,EUR,Monthly,1
1162,2023-09-03,Transport Allowance,74.6,EUR,Monthly,2
1162,2023-09-03,Housing Allowance,276.7,EUR,Monthly,3
1162,2025-08-10,Base Salary,9535.34,EUR,Monthly,1
1162,2025-08-10,Transport Allowance,74.6,EUR,Monthly,2
1162,2025-08-10,Housing Allowance,326.43,EUR,Monthly,3
1163,2012-08-28,Base Salary,3008.93,EUR,Monthly,1
1163,2012-08-28,Transport Allowance,62.78,EUR,Monthly,2
1163,2015-08-31,Base Salary,4222.76,EUR,Monthly,1
1163,2015-08-31,Transport Allowance,62.78,EUR,Monthly,2
1163,2025-10-10,Base Salary,7297.98,EUR,Monthly,1
1163,2025-10-10,Transport Allowance,62.78,EUR,Monthly,2
1163,2025-10-10,Car Allowance,400.0,EUR,Monthly,3
1164,2015-05-25,Base Salary,3524.89,EUR,Monthly,1
1164,2015-05-25,Transport Allowance,59.2,EUR,Monthly,2
1164,2018-06-01,Base Salary,5053.1,EUR,Monthly,1
1164,2018-06-01,Transport Allowance,59.2,EUR,Monthly,2
1164,2025-05-27,Base Salary,6066.74,EUR,Monthly,1
1164,2025-05-27,Transport Allowance,59.2,EUR,Monthly,2
1165,2017-03-11,Base Salary,5843.79,EUR,Monthly,1
1165,2017-03-11,Transport Allowance,70.0,EUR,Monthly,2
1165,2017-03-11,Housing Allowance,223.54,EUR,Monthly,3
1165,2020-04-09,Base Salary,7426.11,EUR,Monthly,1
1165,2020-04-09,Transport Allowance,70.0,EUR,Monthly,2
1165,2020-04-09,Housing Allowance,322.35,EUR,Monthly,3
1165,2026-01-07,Base Salary,8050.43,EUR,Monthly,1
1165,2026-01-07,Transport Allowance,70.0,EUR,Monthly,2
1165,2026-01-07,Housing Allowance,215.6,EUR,Monthly,3
1166,2012-05-27,Base Salary,4059.93,EUR,Monthly,1
1166,2012-05-27,Transport Allowance,55.57,EUR,Monthly,2
1166,2015-05-18,Base Salary,5656.22,EUR,Monthly,1
1166,2015-05-18,Transport Allowance,55.57,EUR,Monthly,2
1166,2025-07-24,Base Salary,9780.16,EUR,Monthly,1
1166,2025-07-24,Transport Allowance,55.57,EUR,Monthly,2
1166,2025-07-24,Car Allowance,400.0,EUR,Monthly,3
1167,2018-10-11,Base Salary,3558.34,EUR,Monthly,1
1167,2018-10-11,Transport Allowance,61.13,EUR,Monthly,2
1167,2021-10-25,Base Salary,4807.47,EUR,Monthly,1
1167,2021-10-25,Transport Allowance,61.13,EUR,Monthly,2
1167,2021-10-25,Housing Allowance,329.92,EUR,Monthly,3
1167,2024-10-11,Base Salary,5874.28,EUR,Monthly,1
1167,2024-10-11,Transport Allowance,61.13,EUR,Monthly,2
1167,2024-10-11,Housing Allowance,252.49,EUR,Monthly,3
1167,2026-01-23,Base Salary,5874.28,EUR,Monthly,1
1167,2026-01-23,Transport Allowance,61.13,EUR,Monthly,2
1167,2026-01-23,Housing Allowance,253.61,EUR,Monthly,3
1168,2013-03-07,Base Salary,3174.07,EUR,Monthly,1
1168,2013-03-07,Transport Allowance,50.57,EUR,Monthly,2
1168,2016-03-06,Base Salary,4408.04,EUR,Monthly,1
1168,2016-03-06,Transport Allowance,50.57,EUR,Monthly,2
1168,2022-02-21,Base Salary,7076.64,EUR,Monthly,1
1168,2022-02-21,Transport Allowance,50.57,EUR,Monthly,2
1168,2025-10-15,Base Salary,7076.64,EUR,Monthly,1
1168,2025-10-15,Transport Allowance,50.57,EUR,Monthly,2
1169,2022-11-30,Base Salary,3589.76,EUR,Monthly,1
1169,2022-11-30,Transport Allowance,61.88,EUR,Monthly,2
1169,2025-11-22,Base Salary,4961.98,EUR,Monthly,1
1169,2025-11-22,Transport Allowance,61.88,EUR,Monthly,2
1170,2023-07-24,Base Salary,5565.45,EUR,Monthly,1
1170,2023-07-24,Transport Allowance,47.31,EUR,Monthly,2
1170,2025-08-17,Base Salary,5565.45,EUR,Monthly,1
1170,2025-08-17,Transport Allowance,47.31,EUR,Monthly,2
1171,2012-06-20,Base Salary,7819.31,EUR,Monthly,1
1171,2012-06-20,Transport Allowance,52.29,EUR,Monthly,2
1171,2025-07-21,Base Salary,7819.31,EUR,Monthly,1
1171,2025-07-21,Transport Allowance,52.29,EUR,Monthly,2
1171,2025-07-21,Car Allowance,450.0,EUR,Monthly,3
1172,2015-01-14,Base Salary,7181.57,EUR,Monthly,1
1172,2015-01-14,Transport Allowance,69.29,EUR,Monthly,2
1172,2015-01-14,Housing Allowance,294.85,EUR,Monthly,3
1172,2025-03-08,Base Salary,7572.31,EUR,Monthly,1
1172,2025-03-08,Transport Allowance,69.29,EUR,Monthly,2
1172,2025-03-08,Housing Allowance,415.65,EUR,Monthly,3
1173,2012-08-25,Base Salary,6763.26,EUR,Monthly,1
1173,2012-08-25,Transport Allowance,64.85,EUR,Monthly,2
1173,2025-11-29,Base Salary,7679.98,EUR,Monthly,1
1173,2025-11-29,Transport Allowance,64.85,EUR,Monthly,2
1173,2025-11-29,Car Allowance,400.0,EUR,Monthly,3
1174,2019-05-24,Base Salary,5741.96,EUR,Monthly,1
1174,2019-05-24,Transport Allowance,56.98,EUR,Monthly,2
1174,2025-06-23,Base Salary,9228.22,EUR,Monthly,1
1174,2025-06-23,Transport Allowance,56.98,EUR,Monthly,2
1174,2025-07-27,Base Salary,9228.22,EUR,Monthly,1
1174,2025-07-27,Transport Allowance,56.98,EUR,Monthly,2
1175,2025-05-18,Base Salary,4277.38,EUR,Monthly,1
1175,2025-05-18,Transport Allowance,69.29,EUR,Monthly,2
1175,2025-07-30,Base Salary,4277.38,EUR,Monthly,1
1175,2025-07-30,Transport Allowance,69.29,EUR,Monthly,2
1176,2022-04-24,Base Salary,5884.75,EUR,Monthly,1
1176,2022-04-24,Transport Allowance,51.06,EUR,Monthly,2
1176,2025-04-10,Base Salary,7289.82,EUR,Monthly,1
1176,2025-04-10,Transport Allowance,51.06,EUR,Monthly,2
1176,2025-06-22,Base Salary,7289.82,EUR,Monthly,1
1176,2025-06-22,Transport Allowance,51.06,EUR,Monthly,2
1177,2018-07-21,Base Salary,2876.3,EUR,Monthly,1
1177,2018-07-21,Transport Allowance,68.44,EUR,Monthly,2
1177,2021-06-30,Base Salary,3823.31,EUR,Monthly,1
1177,2021-06-30,Transport Allowance,68.44,EUR,Monthly,2
1177,2024-06-26,Base Salary,5207.73,EUR,Monthly,1
1177,2024-06-26,Transport Allowance,68.44,EUR,Monthly,2
1177,2025-11-21,Base Salary,5252.83,EUR,Monthly,1
1177,2025-11-21,Transport Allowance,68.44,EUR,Monthly,2
1178,2016-05-01,Base Salary,3145.04,EUR,Monthly,1
1178,2016-05-01,Transport Allowance,70.88,EUR,Monthly,2
1178,2022-04-03,Base Salary,6132.05,EUR,Monthly,1
1178,2022-04-03,Transport Allowance,70.88,EUR,Monthly,2
1178,2022-04-03,Car Allowance,350.0,EUR,Monthly,3
1178,2022-04-03,Housing Allowance,356.62,EUR,Monthly,4
1178,2025-04-21,Base Salary,7454.14,EUR,Monthly,1
1178,2025-04-21,Transport Allowance,70.88,EUR,Monthly,2
1178,2025-04-21,Car Allowance,350.0,EUR,Monthly,3
1178,2025-04-21,Housing Allowance,384.08,EUR,Monthly,4
1178,2025-06-11,Base Salary,7454.14,EUR,Monthly,1
1178,2025-06-11,Transport Allowance,70.88,EUR,Monthly,2
1178,2025-06-11,Car Allowance,350.0,EUR,Monthly,3
1178,2025-06-11,Housing Allowance,225.15,EUR,Monthly,4
1179,2019-06-02,Base Salary,6180.89,EUR,Monthly,1
1179,2019-06-02,Transport Allowance,65.86,EUR,Monthly,2
1179,2025-06-20,Base Salary,9560.82,EUR,Monthly,1
1179,2025-06-20,Transport Allowance,65.86,EUR,Monthly,2
1179,2025-12-02,Base Salary,9560.82,EUR,Monthly,1
1179,2025-12-02,Transport Allowance,65.86,EUR,Monthly,2
1180,2025-09-20,Base Salary,4311.87,EUR,Monthly,1
1180,2025-09-20,Transport Allowance,56.39,EUR,Monthly,2
1181,2019-05-03,Base Salary,3953.63,EUR,Monthly,1
1181,2019-05-03,Transport Allowance,48.42,EUR,Monthly,2
1181,2025-05-07,Base Salary,7415.85,EUR,Monthly,1
1181,2025-05-07,Transport Allowance,48.42,EUR,Monthly,2
1181,2025-05-07,Housing Allowance,297.95,EUR,Monthly,3
1181,2025-11-29,Base Salary,8262.19,EUR,Monthly,1
1181,2025-11-29,Transport Allowance,48.42,EUR,Monthly,2
1181,2025-11-29,Housing Allowance,267.77,EUR,Monthly,3
1182,2017-08-13,Base Salary,6614.38,EUR,Monthly,1
1182,2017-08-13,Transport Allowance,59.2,EUR,Monthly,2
1182,2025-04-16,Base Salary,9058.02,EUR,Monthly,1
1182,2025-04-16,Transport Allowance,59.2,EUR,Monthly,2
1183,2023-04-15,Base Salary,7378.98,EUR,Monthly,1
1183,2023-04-15,Transport Allowance,65.94,EUR,Monthly,2
1183,2025-05-06,Base Salary,8009.54,EUR,Monthly,1
1183,2025-05-06,Transport Allowance,65.94,EUR,Monthly,2
1184,2017-02-09,Base Salary,3268.33,EUR,Monthly,1
1184,2017-02-09,Transport Allowance,68.99,EUR,Monthly,2
1184,2020-02-22,Base Salary,4752.72,EUR,Monthly,1
1184,2020-02-22,Transport Allowance,68.99,EUR,Monthly,2
1184,2023-01-30,Base Salary,5893.69,EUR,Monthly,1
1184,2023-01-30,Transport Allowance,68.99,EUR,Monthly,2
1184,2023-01-30,Housing Allowance,331.21,EUR,Monthly,3
1184,2025-11-29,Base Salary,7548.19,EUR,Monthly,1
1184,2025-11-29,Transport Allowance,68.99,EUR,Monthly,2
1184,2025-11-29,Housing Allowance,380.37,EUR,Monthly,3
1185,2023-05-06,Base Salary,6891.95,EUR,Monthly,1
1185,2023-05-06,Transport Allowance,56.46,EUR,Monthly,2
1185,2025-09-02,Base Salary,6891.95,EUR,Monthly,1
1185,2025-09-02,Transport Allowance,56.46,EUR,Monthly,2
1185,2025-09-02,Car Allowance,450.0,EUR,Monthly,3
1186,2018-11-05,Base Salary,6835.67,EUR,Monthly,1
1186,2018-11-05,Transport Allowance,67.57,EUR,Monthly,2
1186,2018-11-05,Housing Allowance,213.53,EUR,Monthly,3
1186,2021-10-17,Base Salary,8724.35,EUR,Monthly,1
1186,2021-10-17,Transport Allowance,67.57,EUR,Monthly,2
1186,2021-10-17,Car Allowance,400.0,EUR,Monthly,3
1186,2021-10-17,Housing Allowance,247.87,EUR,Monthly,4
1186,2025-05-15,Base Salary,8767.56,EUR,Monthly,1
1186,2025-05-15,Transport Allowance,67.57,EUR,Monthly,2
1186,2025-05-15,Car Allowance,400.0,EUR,Monthly,3
1186,2025-05-15,Housing Allowance,230.56,EUR,Monthly,4
1187,2014-03-01,Base Salary,3401.88,EUR,Monthly,1
1187,2014-03-01,Transport Allowance,65.33,EUR,Monthly,2
1187,2017-03-25,Base Salary,5128.09,EUR,Monthly,1
1187,2017-03-25,Transport Allowance,65.33,EUR,Monthly,2
1187,2020-03-07,Base Salary,6362.09,EUR,Monthly,1
1187,2020-03-07,Transport Allowance,65.33,EUR,Monthly,2
1187,2020-03-07,Housing Allowance,366.1,EUR,Monthly,3
1187,2023-02-13,Base Salary,7749.08,EUR,Monthly,1
1187,2023-02-13,Transport Allowance,65.33,EUR,Monthly,2
